s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
2822.0,-286.8804860173269,201.7051458832516,0.0,-2.1274920697792954,-0.0008120057184278297,0.0
2823.0,-287.4093358766457,200.8561598396258,0.0,-2.1283012545357582,-0.0008063854671490782,0.0
2824.0,-287.9388724141209,200.0075969193148,0.0,-2.1291048215219637,-0.0008007700127495061,0.0
2825.0,-288.46908960392983,199.1594561794608,0.0,-2.129902775517857,-0.0007951593181575931,0.0
2826.0,-288.9999814202497,198.31173667720594,0.0,-2.130695121265968,-0.0007895533456219184,0.0
2827.0,-289.5315418372579,197.46443746969243,0.0,-2.1314818634706016,-0.0007839520567191219,0.0
2828.0,-290.06376482913157,196.6175576140625,0.0,-2.132263006797278,-0.0007783554123504161,0.0
2829.0,-290.59664437004795,195.77109616745824,0.0,-2.1330385558722553,-0.0007727633727399358,0.0
2830.0,-291.1301744341844,194.92505218702192,0.0,-2.133808515281505,-0.0007671758974654759,0.0
2831.0,-291.6643489957181,194.0794247298957,0.0,-2.1345728895702845,-0.0007615929454595374,0.0
2832.0,-292.1991620288264,193.23421285322178,0.0,-2.135331683242442,-0.0007560144749879806,0.0
2833.0,-292.7346075076864,192.38941561414225,0.0,-2.1360849007597422,-0.0007504404436793343,0.0
2834.0,-293.27067940647544,191.54503206979942,0.0,-2.1368325465413442,-0.0007448708085345969,0.0
2835.0,-293.8073716993708,190.70106127733544,0.0,-2.137574624962969,-0.000739305525917785,0.0
2836.0,-294.34467836054966,189.85750229389248,0.0,-2.138311140356396,-0.0007337445515715706,0.0
2837.0,-294.88259336418935,189.01435417661273,0.0,-2.139042097008875,-0.0007281878406136017,0.0
2838.0,-295.4211106844671,188.17161598263837,0.0,-2.139767499162399,-0.0007226353475506184,0.0
2839.0,-295.9602242955602,187.3292867691116,0.0,-2.1404873510131766,-0.0007170870262836551,0.0
2840.0,-296.4999281716458,186.48736559317462,0.0,-2.1412016567110097,-0.0007115428301054066,0.0
2841.0,-297.0402162869013,185.64585151196954,0.0,-2.141910420358667,-0.000706002711713711,0.0
2842.0,-297.5810826155038,184.80474358263862,0.0,-2.1426136460113545,-0.0007004666232107239,0.0
2843.0,-298.1225211316307,183.96404086232405,0.0,-2.1433113376759816,-0.0006949345161145283,0.0
2844.0,-298.6645258094592,183.12374240816797,0.0,-2.1440034993107653,-0.0006896274725592796,0.0
2845.0,-299.20709062316655,182.28384727731262,0.0,-2.1446901348245007,-0.0006873257591249539,0.0
2846.0,-299.75020954692997,181.44435452690016,0.0,-2.145371248076025,-0.0006943314019352949,0.0
2847.0,-300.2938765549268,180.60526321407272,0.0,-2.1460468428737647,-0.0007158111077063862,0.0
2848.0,-300.83808562133424,179.76657239597256,0.0,-2.146720018811742,-0.000753207472495251,0.0
2849.0,-301.3828361058415,178.92828420244197,0.0,-2.147426608186029,-0.0008065385667021449,0.0
2850.0,-301.9281843097138,178.0904332513002,0.0,-2.1482190151284013,-0.0008758027273191779,0.0
2851.0,-302.4742207482179,177.2530736811413,0.0,-2.149117177366235,-0.0009607765474510176,0.0
2852.0,-303.0210364035309,176.41625989695507,0.0,-2.1501213613839645,-0.0010586767665931188,0.0
2853.0,-303.56872225783025,175.5800463037311,0.0,-2.151231561450391,-0.001163197634672589,0.0
2854.0,-304.117369293293,174.74448730645904,0.0,-2.152447767681867,-0.0012691679250933507,0.0
2855.0,-304.66706849209663,173.90963731012855,0.0,-2.153769965667954,-0.0013751396551060185,0.0
2856.0,-305.2179108364182,173.07555071972925,0.0,-2.1551981360621206,-0.0014810884250441145,0.0
2857.0,-305.7699873084349,172.2422819402508,0.0,-2.156732254137726,-0.0015870085453635965,0.0
2858.0,-306.32338889032417,171.4098853766829,0.0,-2.1583722893082173,-0.0016928938303984533,0.0
2859.0,-306.8782065642631,170.5784154340151,0.0,-2.1601182046134664,-0.0017987375639404288,0.0
2860.0,-307.43453131242904,169.74792651723712,0.0,-2.161969956171507,-0.0019045324650399337,0.0
2861.0,-307.99245411699917,168.91847303133864,0.0,-2.1639274925958416,-0.0020102706542237986,0.0
2862.0,-308.5520659601507,168.09010938130922,0.0,-2.165990754379558,-0.0021159436200984022,0.0
2863.0,-309.11345782406096,167.26288997213854,0.0,-2.168159673245683,-0.0022215421863452456,0.0
2864.0,-309.6767206909072,166.43686920881626,0.0,-2.1704341714647226,-0.0023270564792934323,0.0
2865.0,-310.24194554286646,165.6121014963321,0.0,-2.1728141611403538,-0.002432475896045196,0.0
2866.0,-310.8092233621163,164.78864123967554,0.0,-2.1752995434627076,-0.002537789073247294,0.0
2867.0,-311.3786451308337,163.96654284383638,0.0,-2.177890207931099,-0.0026429838566034264,0.0
2868.0,-311.9503018311961,163.1458607138042,0.0,-2.1805860315463574,-0.0027480472711923615,0.0
2869.0,-312.52428444538054,162.32664925456865,0.0,-2.1833868779736747,-0.0028529654926963766,0.0
2870.0,-313.1006839555644,161.50896287111942,0.0,-2.186292596677028,-0.0029577238196004823,0.0
2871.0,-313.679591343925,160.6928559684461,0.0,-2.1893030220258254,-0.0030623066465132543,0.0
2872.0,-314.26109759263926,159.8783829515384,0.0,-2.192417972375944,-0.003166697438680873,0.0
2873.0,-314.8452936838848,159.0655982253859,0.0,-2.1956372491248666,-0.0032708787239931676,0.0
2874.0,-315.43227059983866,158.25455619497833,0.0,-2.198960635743347,-0.0033764876457117294,0.0
2875.0,-316.02211932267807,157.4453112653053,0.0,-2.2023878967852952,-0.003493036790867019,0.0
2876.0,-316.61493083458043,156.6379178413564,0.0,-2.205918776876269,-0.003636105337562296,0.0
2877.0,-317.21079611772285,155.8324303281214,0.0,-2.209552999910338,-0.003814945255589944,0.0
2878.0,-317.80980615452285,155.02890313102915,0.0,-2.2133134458324797,-0.004031194337299926,0.0
2879.0,-318.4120764345836,154.22743545904163,0.0,-2.217310063641428,-0.004285059692847235,0.0
2880.0,-319.0178142539771,153.4282943598219,0.0,-2.2216506325852547,-0.004576767199034151,0.0
2881.0,-319.6272484023864,152.63178617521,0.0,-2.226356485861218,-0.004904903144575367,0.0
2882.0,-320.240607669494,151.83821724704606,0.0,-2.231428767389623,-0.0052601903674813445,0.0
2883.0,-320.85812084498275,151.04789391717,0.0,-2.2368687419718025,-0.005627293829133739,0.0
2884.0,-321.4800167185353,150.26112252742197,0.0,-2.242677775601283,-0.005997210879030269,0.0
2885.0,-322.1065240798343,149.47820941964196,0.0,-2.24885731416559,-0.0063685544223458035,0.0
2886.0,-322.7378717185625,148.69946093567003,0.0,-2.2554088604530564,-0.0067413653466470115,0.0
2887.0,-323.37428842440266,147.92518341734626,0.0,-2.2623339493814987,-0.007115658694505811,0.0
2888.0,-324.0160029870375,147.15568320651064,0.0,-2.2696341213713978,-0.00749142179046558,0.0
2889.0,-324.66324419614966,146.39126664500327,0.0,-2.2773108937922846,-0.007868612308948513,0.0
2890.0,-325.31624084142186,145.63224007466417,0.0,-2.2853657304221993,-0.008247156295943445,0.0
2891.0,-325.9752217125369,144.8789098373334,0.0,-2.2938000088739674,-0.008626946160788374,0.0
2892.0,-326.64041559917746,144.13158227485098,0.0,-2.3026149859594236,-0.009007838658244392,0.0
2893.0,-327.3120512910262,143.390563729057,0.0,-2.311811760984502,-0.009389652885175093,0.0
2894.0,-327.9903575777659,142.65616054179148,0.0,-2.321391236993261,-0.009772168320537431,0.0
2895.0,-328.67556324907923,141.92867905489445,0.0,-2.3313540800106725,-0.01015189786098907,0.0
2896.0,-329.36789709464887,141.20842561020604,0.0,-2.3417006763684314,-0.010494260398954718,0.0
2897.0,-330.0675879041576,140.4957065495662,0.0,-2.3524310882385038,-0.010725787954243504,0.0
2898.0,-330.77486446728807,139.790828214815,0.0,-2.363545007545187,-0.0107897086468361,0.0
2899.0,-331.48995557372314,139.09409694779256,0.0,-2.374996557342051,-0.010671288290067978,0.0
2900.0,-332.213030651877,138.4057510965099,0.0,-2.3863498351872408,-0.010370293915257393,0.0
2901.0,-332.94374735297737,137.72544280704068,0.0,-2.3970141941499317,-0.009886764033051743,0.0
2902.0,-333.6815018741564,137.05252474962944,0.0,-2.4067870439097074,-0.009224097308174526,0.0
2903.0,-334.42568831239885,136.38634718896142,0.0,-2.415665748530348,-0.008416859213830665,0.0
2904.0,-335.1757007646896,135.72626038972163,0.0,-2.4236501308901905,-0.007538557556701869,0.0
2905.0,-335.9309333280134,135.07161461659533,0.0,-2.4307406613562246,-0.006646045595349014,0.0
2906.0,-336.6907800993551,134.42176013426757,0.0,-2.436938265845457,-0.0057541699481940935,0.0
2907.0,-337.4546351756995,133.77604720742352,0.0,-2.4422441556774643,-0.004863299931772559,0.0
2908.0,-338.2218926540314,133.13382610074837,0.0,-2.4466596794535342,-0.0039735534613647115,0.0
2909.0,-338.99194663133557,132.4944470789272,0.0,-2.450186196940991,-0.0030849328485804367,0.0
2910.0,-339.76419120459695,131.85726040664517,0.0,-2.452824974773782,-0.0021973463989700525,0.0
2911.0,-340.5380204708003,131.22161634858745,0.0,-2.4545771036915727,-0.0013188732485503527,0.0
2912.0,-341.31282852693033,130.58686516943916,0.0,-2.4554434370139484,-0.0004969847564414907,0.0
2913.0,-342.08800946997206,129.9523571338854,0.0,-2.455424550067859,0.0001905207575410652,0.0
2914.0,-342.8629573969101,129.3174425066114,0.0,-2.454520721040643,0.0006978718311326315,0.0
2915.0,-343.63706640564493,128.6814715533471,0.0,-2.4528473395700607,0.0010178287627646513,0.0
2916.0,-344.409883060356,128.04396854227917,0.0,-2.4509563234146454,0.0011504870827371125,0.0
2917.0,-345.1815308561254,127.4051161651802,0.0,-2.4493875576945525,0.0010958956871852188,0.0
2918.0,-345.9522697272748,126.76525282538768,0.0,-2.448244315134945,0.0008622985447416084,0.0
2919.0,-346.7223596081261,126.12471692623902,0.0,-2.447526622891871,0.0004973364333826145,0.0
2920.0,-347.492060433001,125.48384687107169,0.0,-2.447234545031617,7.896548192715914e-05,0.0
2921.0,-348.26163213622124,124.8429810632231,0.0,-2.4473681864562917,-0.0003469094168559053,0.0
2922.0,-349.0313346521088,124.20245790603069,0.0,-2.4479276945280293,-0.0007729488906067822,0.0
2923.0,-349.8014279149853,123.5626158028319,0.0,-2.4489132583893203,-0.0011991885922916382,0.0
2924.0,-350.5721718591727,122.92379315696417,0.0,-2.4503251059728974,-0.0016256600048348993,0.0
2925.0,-351.3438264189926,122.2863283717649,0.0,-2.452163498692583,-0.002052388111600927,0.0
2926.0,-352.1166515287669,121.65055985057155,0.0,-2.454428723802728,-0.0024793890558729398,0.0
2927.0,-352.8909071228173,121.01682599672156,0.0,-2.457121084412843,-0.0029066677885408254,0.0
2928.0,-353.6668531354657,120.38546521355237,0.0,-2.4602408871427546,-0.0033342157044767362,0.0
2929.0,-354.4447495010338,119.75681590440136,0.0,-2.4637884274039794,-0.003762008269594861,0.0
2930.0,-355.2248561538434,119.13121647260604,0.0,-2.4677639722955913,-0.004190002642478596,0.0
2931.0,-356.0074330282164,118.50900532150379,0.0,-2.472167741106198,-0.004618135296714509,0.0
2932.0,-356.79274005847435,117.89052085443207,0.0,-2.4769998834219566,-0.0050463196525361645,0.0
2933.0,-357.58103717893937,117.2761014747283,0.0,-2.4822604548476823,-0.005474443729324247,0.0
2934.0,-358.372584323933,116.66608558572993,0.0,-2.487949390362589,-0.0059023678337351,0.0
2935.0,-359.167641427777,116.06081159077436,0.0,-2.4940664753470116,-0.006329922301513857,0.0
2936.0,-359.9664684247934,115.46061789319909,0.0,-2.5006113143352287,-0.006756905314889228,0.0
2937.0,-360.7693252493038,114.86584289634148,0.0,-2.5075832975748815,-0.007181548147851815,0.0
2938.0,-361.57647183562995,114.27682500353902,0.0,-2.514981565499199,-0.007590673505121055,0.0
2939.0,-362.38816811809386,113.6939026181291,0.0,-2.5228049712501495,-0.00795900204239167,0.0
2940.0,-363.2046740310171,113.11741414344918,0.0,-2.5310520414279387,-0.008268981953030037,0.0
2941.0,-364.0262495087216,112.54769798283671,0.0,-2.539699477852258,-0.00851697734907551,0.0
2942.0,-364.8531195525183,111.98506447376252,0.0,-2.5485858169290374,-0.008703327271377617,0.0
2943.0,-365.685283752193,111.42964285365294,0.0,-2.5575180013466863,-0.008828424296509952,0.0
2944.0,-366.52265220075776,110.88149045646944,0.0,-2.5664423579058444,-0.008894243002299731,0.0
2945.0,-367.3651347647452,110.34066443421564,0.0,-2.5753601880552934,-0.008914185581698446,0.0
2946.0,-368.2126413106883,109.8072219388951,0.0,-2.584272930493342,-0.008913779604371262,0.0
2947.0,-369.06508170511967,109.28122012251136,0.0,-2.5931820223358857,-0.008910853030940493,0.0
2948.0,-369.922365814572,108.762716137068,0.0,-2.602088898976507,-0.008909350738433653,0.0
2949.0,-370.7844035055782,108.25176713456858,0.0,-2.6109949939485664,-0.008909280704455545,0.0
2950.0,-371.6511046446709,107.74843026701666,0.0,-2.619901738788355,-0.008910640859815093,0.0
2951.0,-372.5223790983829,107.25276268641583,0.0,-2.6288105628973426,-0.00891342899319092,0.0
2952.0,-373.39813673324693,106.76482154476965,0.0,-2.6377228934018664,-0.008917642747983219,0.0
2953.0,-374.2782874157957,106.28466399408167,0.0,-2.6466401550091465,-0.00892327961759116,0.0
2954.0,-375.16274101256215,105.81234718635547,0.0,-2.6555637698574923,-0.008930336939094887,0.0
2955.0,-376.05140739007885,105.34792827359462,0.0,-2.6644951573595734,-0.008938811885431218,0.0
2956.0,-376.9441964148785,104.89146440780266,0.0,-2.673435734037265,-0.008948701456005936,0.0
2957.0,-377.841017953494,104.44301274098319,0.0,-2.6823869133459324,-0.008960002465722466,0.0
2958.0,-378.7417818724581,104.00263042513977,0.0,-2.6913501054870936,-0.008972711532481168,0.0
2959.0,-379.6463980383034,103.57037461227594,0.0,-2.7003267172081524,-0.008986825063112023,0.0
2960.0,-380.55477631756276,103.14630245439528,0.0,-2.7093181515869436,-0.009002339237743722,0.0
2961.0,-381.46682657676894,102.73047110350139,0.0,-2.71832580779981,-0.009019209129891641,0.0
2962.0,-382.3824586824547,102.32293771159779,0.0,-2.7273510808719923,-0.009034573762856893,0.0
2963.0,-383.3015825011527,101.92375943068804,0.0,-2.7363953614084147,-0.009038292560175614,0.0
2964.0,-384.2241078993958,101.53299341277575,0.0,-2.745460035303195,-0.009018006252762849,0.0
2965.0,-385.1499447437167,101.15069680986448,0.0,-2.754545911348314,-0.00896812148240362,0.0
2966.0,-386.0790028618985,100.77692555230544,0.0,-2.7636149440269286,-0.00888794477446751,0.0
2967.0,-387.0111894602125,100.41165292252525,0.0,-2.772566020610626,-0.008777212114451148,0.0
2968.0,-387.9464075012344,100.05471841273227,0.0,-2.7813300263148073,-0.008635718988710453,0.0
2969.0,-388.88455956056606,99.70594931509275,0.0,-2.7899005631106455,-0.008466094029583315,0.0
2970.0,-389.82554821380984,99.36517292177294,0.0,-2.7982771060123066,-0.008278261285968234,0.0
2971.0,-390.7692760365677,99.03221652493906,0.0,-2.806459260301619,-0.008084378061273345,0.0
2972.0,-391.7156456044419,98.70690741675739,0.0,-2.814446752191836,-0.00788984908302107,0.0
2973.0,-392.66455949303435,98.38907288939417,0.0,-2.822239419597573,-0.007695191334685373,0.0
2974.0,-393.6159202779473,98.07854023501561,0.0,-2.829837203043537,-0.007500503318067699,0.0
2975.0,-394.5696305347829,97.775136745788,0.0,-2.837240136739723,-0.007305874751021735,0.0
2976.0,-395.5255928391431,97.47868971387759,0.0,-2.8444483398480247,-0.007111386761663198,0.0
2977.0,-396.48370976663017,97.18902643145056,0.0,-2.8514620079605226,-0.0069171121018421575,0.0
2978.0,-397.4438838928461,96.90597419067322,0.0,-2.858281404806351,-0.006723115376562719,0.0
2979.0,-398.40601779339306,96.62936028371176,0.0,-2.8649068542014087,-0.006529453286188877,0.0
2980.0,-399.3700140438732,96.35901200273248,0.0,-2.871338732251285,-0.006336174878506969,0.0
2981.0,-400.3357752198886,96.09475663990162,0.0,-2.877577459815615,-0.006143321808054309,0.0
2982.0,-401.3032038970413,95.83642148738537,0.0,-2.883623495239523,-0.0059509286002544,0.0
2983.0,-402.2722026509336,95.58383383735001,0.0,-2.889477327354869,-0.00575902291815779,0.0
2984.0,-403.2426740571674,95.33682098196182,0.0,-2.895139468752776,-0.005567625829861335,0.0
2985.0,-404.21452069134494,95.09521021338698,0.0,-2.900610449326858,-0.005376997341376263,0.0
2986.0,-405.18764512906824,94.85882882379177,0.0,-2.9058908100844634,-0.005190248193860761,0.0
2987.0,-406.1619499459395,94.62750410534242,0.0,-2.9109810972224395,-0.0050144094036091835,0.0
2988.0,-407.1373377175608,94.4010633502052,0.0,-2.9158818564625193,-0.004855210967495241,0.0
2989.0,-408.1137110195342,94.17933385054634,0.0,-2.9205970613718866,-0.004714185642040101,0.0
2990.0,-409.09097678164824,93.96214896715635,0.0,-2.925167235936556,-0.004591260172349454,0.0
2991.0,-410.0690884111721,93.74940683857032,0.0,-2.9296512918216173,-0.004486340720069767,0.0
2992.0,-411.04802744535203,93.5410448093303,0.0,-2.93407157980295,-0.004399090361818577,0.0
2993.0,-412.02777581353547,93.3370007704679,0.0,-2.9384282785969327,-0.004326318238955081,0.0
2994.0,-413.00831544507,93.13721261301468,0.0,-2.9427212711228625,-0.004260910926417116,0.0
2995.0,-413.98962826930335,92.94161822800227,0.0,-2.946950452643073,-0.004197054597940683,0.0
2996.0,-414.97169621558305,92.75015550646225,0.0,-2.951115730256793,-0.004133132079812172,0.0
2997.0,-415.9545012132568,92.56276233942621,0.0,-2.955217022397021,-0.004069132417415989,0.0
2998.0,-416.93802519167195,92.37937661792579,0.0,-2.959254258330992,-0.0040050662060909315,0.0
2999.0,-417.92225008017647,92.19993623299254,0.0,-2.9632273776647446,-0.003940943549152516,0.0
3000.0,-418.9071578081177,92.02437907565806,0.0,-2.9671363298525084,-0.0038767740627378665,0.0
3001.0,-419.8927303048433,91.85264303695399,0.0,-2.9709810737111106,-0.003812566881130821,0.0
3002.0,-420.8789494997009,91.68466600791187,0.0,-2.974761576940098,-0.003748330662525953,0.0
3003.0,-421.86579732203813,91.52038587956335,0.0,-2.9784778156479033,-0.0036840735951662994,0.0
3004.0,-422.85325570120267,91.35974054294,0.0,-2.9821297738842407,-0.003619803403864649,0.0
3005.0,-423.8413065665419,91.2026678890734,0.0,-2.985717443179604,-0.0035555273568569517,0.0
3006.0,-424.8299318474036,91.04910580899518,0.0,-2.9892408220914963,-0.0034912522729365148,0.0
3007.0,-425.8191134731354,90.89899219373692,0.0,-2.992699915758085,-0.0034269845288762897,0.0
3008.0,-426.8088333730848,90.75226493433021,0.0,-2.9960947354596392,-0.0033627300670804323,0.0
3009.0,-427.79907347659946,90.60886192180666,0.0,-2.9994252981875666,-0.003298494403441289,0.0
3010.0,-428.789815713027,90.46872104719787,0.0,-3.0026916262215457,-0.003234282635401645,0.0
3011.0,-429.78104201171493,90.33178020153545,0.0,-3.0058937467148663,-0.0031700994501613344,0.0
3012.0,-430.772734302011,90.19797727585096,0.0,-3.0090316912881043,-0.0031059491330146676,0.0
3013.0,-431.7648745132628,90.06725016117602,0.0,-3.012105495631174,-0.00304183557581994,0.0
3014.0,-432.7574445748178,89.93953674854221,0.0,-3.0151151991140304,-0.002977762285550626,0.0
3015.0,-433.7504264160237,89.81477492898115,0.0,-3.0180608444059525,-0.002913732392913403,0.0
3016.0,-434.7438019662281,89.69290259352444,0.0,-3.0209424771034588,-0.002849748661032127,0.0
3017.0,-435.73755315477865,89.57385763320363,0.0,-3.023760145367133,-0.002785813494159628,0.0
3018.0,-436.73166191102285,89.4575779390504,0.0,-3.026513899566988,-0.0027219289464075164,0.0
3019.0,-437.7261101643084,89.34400140209625,0.0,-3.0292037919367703,-0.0026580967304900478,0.0
3020.0,-438.7208798439829,89.23306591337285,0.0,-3.0318298762369578,-0.0025943182264487013,0.0
3021.0,-439.7159528793939,89.12470936391176,0.0,-3.0343922074264813,-0.00253059449035772,0.0
3022.0,-440.71131119988905,89.01886964474461,0.0,-3.0368908413432067,-0.0024669262630024414,0.0
3023.0,-441.7069367348159,88.91548464690297,0.0,-3.039325834393065,-0.0024033139784989106,0.0
3024.0,-442.70281141352217,88.81449226141845,0.0,-3.041697243247808,-0.002339757772869211,0.0
3025.0,-443.6989171653554,88.71583037932263,0.0,-3.0440051245513207,-0.0022766294836368433,0.0
3026.0,-444.69523591966316,88.61943689164711,0.0,-3.046249534634472,-0.0022170551040900616,0.0
3027.0,-445.6917496057931,88.52524968942352,0.0,-3.048430529238241,-0.00216710938918206,0.0
3028.0,-446.68844015309287,88.4332066636834,0.0,-3.050548163245367,-0.0021310523243151442,0.0
3029.0,-447.68528949091,88.34324570545841,0.0,-3.052607698295237,-0.002109822864067848,0.0
3030.0,-448.68228119858304,88.25531502489567,0.0,-3.054647748898296,-0.0021034178425037692,0.0
3031.0,-449.67940942467413,88.1694289325301,0.0,-3.0567148601911263,-0.0021118317644577274,0.0
3032.0,-450.6766724861459,88.08562780825555,0.0,-3.0588222401484146,-0.0021346871232660798,0.0
3033.0,-451.6740687101025,88.00395209539249,0.0,-3.0609699391343277,-0.0021688519760808705,0.0
3034.0,-452.6715964236483,87.92444223726133,0.0,-3.063157974533438,-0.0022082453660034395,0.0
3035.0,-453.6692539538875,87.84713867718256,0.0,-3.0653863626525784,-0.0022486008798113955,0.0
3036.0,-454.6670396279242,87.77208185847657,0.0,-3.0676551186137506,-0.002288972934229218,0.0
3037.0,-455.66495177286305,87.69931222446381,0.0,-3.0699642562449143,-0.0023293578891127836,0.0
3038.0,-456.662988715808,87.62887021846474,0.0,-3.072313787968556,-0.0023697542781733194,0.0
3039.0,-457.66114878386344,87.56079628379977,0.0,-3.0747037246883444,-0.0024101605206970434,0.0
3040.0,-458.65943030413354,87.49513086378937,0.0,-3.077134075673607,-0.002450574919481482,0.0
3041.0,-459.65783160372257,87.43191440175397,0.0,-3.0796048484417375,-0.00249099565881001,0.0
3042.0,-460.65635100973486,87.37118734101398,0.0,-3.082116048638705,-0.0025314208024369883,0.0
3043.0,-461.6549868492746,87.3129901248899,0.0,-3.0846676799173824,-0.0025718482916018575,0.0
3044.0,-462.65373744944606,87.2573631967021,0.0,-3.0872597438140232,-0.0026122759430838704,0.0
3045.0,-463.6526011373536,87.20434699977108,0.0,-3.0898922396227873,-0.002652701447272397,0.0
3046.0,-464.6515762401013,87.15398197741726,0.0,-3.092565164268231,-0.002693122366289158,0.0
3047.0,-465.65066108479346,87.10630857296105,0.0,-3.0952785121761464,-0.002733536132150517,0.0
3048.0,-466.64985399853447,87.06136722972293,0.0,-3.0980322751423723,-0.0027739400449628016,0.0
3049.0,-467.6491533084285,87.01919839102332,0.0,-3.100826442199884,-0.002814331271187464,0.0
3050.0,-468.64855734157976,86.97984250018266,0.0,-3.103660999484252,-0.002854706841942159,0.0
3051.0,-469.6480644250927,86.9433400005214,0.0,-3.106535930097261,-0.002895063651362019,0.0
3052.0,-470.6476728860713,86.90973133535998,0.0,-3.1094512139690287,-0.002935398455039603,0.0
3053.0,-471.6473810516201,86.87905694801881,0.0,-3.112406827718614,-0.0029757078685106147,0.0
3054.0,-472.6471872488431,86.8513572818184,0.0,-3.1154027445129535,-0.003015988365825173,0.0
3055.0,-473.6470898048447,86.8266727800791,0.0,-3.1184389339246334,-0.003056236278196099,0.0
3056.0,-474.6470870467292,86.80504388612141,0.0,-3.1215153617881772,-0.0030964477927190827,0.0
3057.0,-475.6471773016007,86.78651104326575,0.0,-3.124631990055107,-0.003136618951193913,0.0
3058.0,-476.6473588965636,86.77111469483256,0.0,-3.127788776647958,-0.0031767456490291923,0.0
3059.0,-477.6476301587221,86.7588952841423,0.0,-3.130985675313077,-0.0032168236342468176,0.0
3060.0,-478.64798941518046,86.74989325451537,0.0,-3.134222635472633,-0.0032568485065948794,0.0
3061.0,-479.648434993043,86.74414904927225,0.0,-3.1374996020756494,-0.0032968157167634032,0.0
3062.0,-480.64896521941387,86.74170311173336,0.0,-3.1408165154483463,-0.003336748451139293,0.0
3063.0,-481.6495784213974,86.74259588521913,0.0,-3.14417331114392,-0.0033773784979224918,0.0
3064.0,-482.65027292609784,86.74686781305003,0.0,-3.147569919791693,-0.003420802457449896,0.0
3065.0,-483.6510470606195,86.75455933854646,0.0,-3.15100626694606,-0.0034691651231733645,0.0
3066.0,-484.6518991520665,86.7657109050289,0.0,-3.154482663330925,-0.003523276454019048,0.0
3067.0,-485.65282685655797,86.7803637287849,0.0,-3.1580089464256997,-0.0035832157263687553,0.0
3068.0,-486.65381150120925,86.79857783692495,0.0,-3.161604525526881,-0.003649031077655922,0.0
3069.0,-487.65481757007103,86.82043265957438,0.0,-3.1652799037215416,-0.003720743792627847,0.0
3070.0,-488.6558087733657,86.84600851829967,0.0,-3.1690357932269912,-0.0037976673537545936,0.0
3071.0,-489.6567488213158,86.87538573466735,0.0,-3.172872457877784,-0.0038777511442367185,0.0
3072.0,-490.6576014241437,86.90864463024386,0.0,-3.176790163947152,-0.00395889697706748,0.0
3073.0,-491.65833029207204,86.94586552659574,0.0,-3.180789179426623,-0.004040342029292297,0.0
3074.0,-492.65889913532305,86.9871287452895,0.0,-3.184869773282566,-0.004122054593155923,0.0
3075.0,-493.65927166411944,87.0325146078916,0.0,-3.189032214689329,-0.004204034432049752,0.0
3076.0,-494.65941158868344,87.08210343596855,0.0,-3.1932767722380384,-0.004286280504701034,0.0
3077.0,-495.65928261923773,87.13597555108686,0.0,-3.1976037131205866,-0.004368790940218644,0.0
3078.0,-496.65884846600466,87.19421127481303,0.0,-3.2020133022883717,-0.00445156301263992,0.0
3079.0,-497.6580728392067,87.25689092871353,0.0,-3.2065058015852608,-0.004534593115039913,0.0
3080.0,-498.6569194490662,87.32409483435487,0.0,-3.2110814688543288,-0.004617876733254597,0.0
3081.0,-499.6553520058059,87.39590331330358,0.0,-3.2157405570179214,-0.004701408419269835,0.0
3082.0,-500.65333421964806,87.47239668712612,0.0,-3.2204833131309325,-0.0047851817643614096,0.0
3083.0,-501.65082980081525,87.55365527738898,0.0,-3.2253099774069938,-0.004869189372043297,0.0
3084.0,-502.6478024595298,87.63975940565871,0.0,-3.2302207822171956,-0.004953422830908907,0.0
3085.0,-503.64421590601427,87.73078939350177,0.0,-3.2352159510615404,-0.005037872687460222,0.0
3086.0,-504.6400338504912,87.82682556248464,0.0,-3.240295697513152,-0.005122528419005734,0.0
3087.0,-505.6352200031829,87.92794823417385,0.0,-3.245460224135044,-0.005207378406740761,0.0
3088.0,-506.6297380743119,88.0342377301359,0.0,-3.250709721369931,-0.005292409909110286,0.0
3089.0,-507.62355177410063,88.14577437193728,0.0,-3.256044366403366,-0.005377609035573304,0.0
3090.0,-508.6166248127717,88.26263848114446,0.0,-3.2614643220006405,-0.005462920907428804,0.0
3091.0,-509.60892090054733,88.38491037932397,0.0,-3.2669697353179195,-0.00554519923756312,0.0
3092.0,-510.6004037476502,88.51267038804232,0.0,-3.2725607366883604,-0.005613122972531581,0.0
3093.0,-511.5910370643027,88.64599882886596,0.0,-3.278237438384358,-0.00565278611998256,0.0
3094.0,-512.5807845607272,88.78497602336142,0.0,-3.283999375967841,-0.005657974490758808,0.0
3095.0,-513.5696102155797,88.92968120607749,0.0,-3.2898033588630176,-0.005628128841865111,0.0
3096.0,-514.5574985598614,89.08011038502252,0.0,-3.2955344505257216,-0.005563196844603903,0.0
3097.0,-515.5444688404707,89.2361189864979,0.0,-3.301113243558041,-0.005463175680124538,0.0
3098.0,-516.5305436518273,89.39754888104304,0.0,-3.3065324566311425,-0.005331162054975255,0.0
3099.0,-517.5157455883519,89.56424193919733,0.0,-3.311791819161249,-0.005178435171924083,0.0
3100.0,-518.5000972444643,89.73604003150017,0.0,-3.316891111735924,-0.00501886653396493,0.0
3101.0,-519.483621214585,89.91278502849094,0.0,-3.3218301621380184,-0.004858642852921242,0.0
