s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
4841.0,-513.6707814762832,-650.196267601947,0.0,-3.7223786845034055,-0.004678827286863704,0.0
4842.0,-514.5071780337147,-649.6445414298161,0.0,-3.7269974240018113,-0.004555734062584835,0.0
4843.0,-515.3406185096399,-649.0892980332407,0.0,-3.73149265879894,-0.004432011682853977,0.0
4844.0,-516.1711887523976,-648.5306346294359,0.0,-3.7358637847586444,-0.00430770234236658,0.0
4845.0,-516.9989746103263,-647.9686484356166,0.0,-3.7401102390663894,-0.004182846501734996,0.0
4846.0,-517.8240619317643,-647.4034366689974,0.0,-3.7442314984842207,-0.004057482892748749,0.0
4847.0,-518.6465365650504,-646.8350965467936,0.0,-3.74822707761653,-0.003931648528942963,0.0
4848.0,-519.4664843585226,-646.2637252862197,0.0,-3.752096527188116,-0.0038053787212116875,0.0
4849.0,-520.2839911605199,-645.689420104491,0.0,-3.7558394323413906,-0.003678707098355049,0.0
4850.0,-521.0991428193807,-645.1122782188221,0.0,-3.7594554109578433,-0.0035516656319081815,0.0
4851.0,-521.912025183443,-644.5323968464279,0.0,-3.7629441120049427,-0.0034242846650956206,0.0
4852.0,-522.7227241010459,-643.9498732045234,0.0,-3.7663052139170548,-0.0032965929457278156,0.0
4853.0,-523.5313254205275,-643.3648045103234,0.0,-3.769538423010526,-0.0031686176625382546,0.0
4854.0,-524.3379149902264,-642.7772879810431,0.0,-3.7726434719369393,-0.0030403844849011498,0.0
4855.0,-525.1425786584812,-642.1874208338969,0.0,-3.7756201181790456,-0.002911917605493348,0.0
4856.0,-525.9454022736302,-641.5953002861,0.0,-3.7784681425906506,-0.0027832397856450658,0.0
4857.0,-526.746471684012,-641.0010235548673,0.0,-3.781187347984119,-0.002654372403319957,0.0
4858.0,-527.5458727379652,-640.4046878574136,0.0,-3.783777557767283,-0.0025253355032578894,0.0
4859.0,-528.343691283828,-639.8063904109537,0.0,-3.786238614631621,-0.0023961478492184884,0.0
4860.0,-529.1400131699389,-639.2062284327029,0.0,-3.7885703792949905,-0.002266826978104351,0.0
4861.0,-529.9349242446367,-638.6042991398756,0.0,-3.790772729298954,-0.0021373892556443125,0.0
4862.0,-530.7285103562596,-638.0006997496869,0.0,-3.792845557862641,-0.0020078499336215116,0.0
4863.0,-531.5208573531462,-637.3955274793517,0.0,-3.794788772796114,-0.0018782232084050435,0.0
4864.0,-532.3120510836351,-636.7888795460849,0.0,-3.7966022954721166,-0.0017485222805739193,0.0
4865.0,-533.1021773960645,-636.1808531671014,0.0,-3.798286059858306,-0.0016187594156400473,0.0
4866.0,-533.8913221387731,-635.571545559616,0.0,-3.7998400116112996,-0.00148894600558266,0.0
4867.0,-534.6795711600994,-634.9610539408437,0.0,-3.8012641072329827,-0.001359092631079901,0.0
4868.0,-535.4670103083818,-634.3494755279993,0.0,-3.802558313288997,-0.0012292091245228929,0.0
4869.0,-536.2537254319587,-633.7369075382979,0.0,-3.803722605691559,-0.0010993046335193235,0.0
4870.0,-537.0398023791688,-633.1234471889541,0.0,-3.804756969045353,-0.0009693876847540115,0.0
4871.0,-537.8253269983504,-632.5091916971829,0.0,-3.805661396057996,-0.0008394662483079328,0.0
4872.0,-538.6103851378423,-631.8942382801993,0.0,-3.806435887015747,-0.0007095478022718688,0.0
4873.0,-539.3950626459825,-631.2786841552182,0.0,-3.807080449323129,-0.0005796393975451762,0.0
4874.0,-540.1794453711098,-630.6626265394543,0.0,-3.8075950971077095,-0.0004497477228286227,0.0
4875.0,-540.9636191615626,-630.0461626501226,0.0,-3.807979850890581,-0.0003198791696456141,0.0
4876.0,-541.7476698656794,-629.429389704438,0.0,-3.808234737321781,-0.0001900398974656246,0.0
4877.0,-542.5316833317988,-628.8124049196155,0.0,-3.8083597889807637,-6.02358988678807e-05,0.0
4878.0,-543.3157454082591,-628.1953055128698,0.0,-3.808355044242186,6.952693541971224e-05,0.0
4879.0,-544.099941943399,-627.5781887014158,0.0,-3.8082205472065955,0.00019924275154419618,0.0
4880.0,-544.8843587855567,-626.9611517024687,0.0,-3.8079563476967992,0.00032890566767841884,0.0
4881.0,-545.669081783071,-626.3442917332429,0.0,-3.8075625013181895,0.00045850970936665646,0.0
4882.0,-546.45419678428,-625.7277060109537,0.0,-3.807039069584225,0.0005880487450565638,0.0
4883.0,-547.2397896375226,-625.1114917528159,0.0,-3.8063861201065183,0.0007175164219054762,0.0
4884.0,-548.025946191137,-624.4957461760443,0.0,-3.8056037268485285,0.0008469061019115313,0.0
4885.0,-548.8127522934618,-623.8805664978538,0.0,-3.804691970443288,0.0009762107983840425,0.0
4886.0,-549.6002937928357,-623.2660499354591,0.0,-3.8036509385747017,0.0011054231128234512,0.0
4887.0,-550.3886565375967,-622.6522937060757,0.0,-3.8024807264220164,0.0012345351722754367,0.0
4888.0,-551.1779263760836,-622.039395026918,0.0,-3.801181437166211,0.0013635385671621084,0.0
4889.0,-551.9681891566349,-621.4274511152009,0.0,-3.799753182558827,0.0014924242897220083,0.0
4890.0,-552.759530727589,-620.8165591881395,0.0,-3.798196083552388,0.0016211826731676077,0.0
4891.0,-553.5520369372844,-620.2068164629485,0.0,-3.7965102709908027,0.0017498033315174661,0.0
4892.0,-554.3457936340595,-619.5983201568431,0.0,-3.7946958863607443,0.0018782751002467558,0.0
4893.0,-555.1408866662531,-618.9911674870377,0.0,-3.7927530826011373,0.0020065859778698614,0.0
4894.0,-555.9374018822034,-618.3854556707477,0.0,-3.7906820249712343,0.002134723068558251,0.0
4895.0,-556.7354251302488,-617.7812819251875,0.0,-3.7884828919757485,0.002262672525932961,0.0
4896.0,-557.535042258728,-617.1787434675724,0.0,-3.786155876345835,0.0023904194980469535,0.0
4897.0,-558.3363391159794,-616.5779375151174,0.0,-3.783701186075202,0.0025179480737468497,0.0
4898.0,-559.1394015503416,-615.9789612850368,0.0,-3.781119045508173,0.0026452412306286555,0.0
4899.0,-559.944315410153,-615.3819119945459,0.0,-3.7784096964803124,0.00277228078465749,0.0
4900.0,-560.7511665437521,-614.7868868608596,0.0,-3.775573399508912,0.002899047341645382,0.0
4901.0,-561.5600407994773,-614.1939831011928,0.0,-3.772610435031004,0.0030255202507297897,0.0
4902.0,-562.3710240256672,-613.6032979327601,0.0,-3.7695211046871777,0.003151677560044387,0.0
4903.0,-563.1842020706603,-613.0149285727767,0.0,-3.766305732649201,0.003277495974853923,0.0
